ID,LL_Total_RPKM,HL_Total_RPKM,LL_Total_logCPM,HL_Total_logCPM,Total_PValue,Total_FDR,LL_Ribo_RPKM,HL_Ribo_RPKM,LL_Ribo_log2CPM,HL_Ribo_log2CPM,Ribo_PValue,Ribo_FDR,TotalFC,RiboFC,TE0,TE10,FcPoly,FcT10,rTE10
AT1G04850,1.961580842,2.083219184,3.300036567,3.366762511,0.874670104,1,2.099002519,1.766877936,3.365721016,3.17554396,0.635938725,1,1.062010364,0.841770279,1.070056596,0.848147881,0.841770279,1.062010364,0.792619646
AT1G04860,1.161717157,1.310940538,2.818722758,2.937771581,0.845051765,1,2.066907787,1.426859053,3.415334452,3.011802232,0.256022531,1,1.128450699,0.690335129,1.779183319,1.08842393,0.690335129,1.128450699,0.611754797
AT1G04870,2.208666511,1.907129839,3.007998789,2.860847331,0.850588061,1,2.186336636,2.481610632,2.985272348,3.118129482,0.860086497,1,0.86347569,1.135054223,0.989889884,1.30122794,1.135054223,0.86347569,1.314517869
AT1G04970,1.721776385,2.085731927,2.744647967,2.930991956,0.690098488,1,2.790164105,2.066287938,3.224491943,2.908615343,0.486968114,1,1.211383746,0.740561437,1.620514795,0.990677618,0.740561437,1.211383746,0.611335127
AT1G05010,31.24747111,35.09027875,5.897414254,6.058692915,0.460570166,1,38.07562106,32.47621572,6.170880213,5.949360138,0.228661054,1,1.122979797,0.852939882,1.218518482,0.925504638,0.852939882,1.122979797,0.759532704
AT1G05055,0.930588747,1.14981877,2.151570238,2.304734824,0.774436089,1,1.679078444,1.463668025,2.602696013,2.481615853,1,1,1.23558207,0.871709139,1.804318448,1.272955411,0.871709139,1.23558207,0.705504847
AT1G05060,2.102280477,1.670479826,2.646607711,2.447439663,0.814556582,1,2.797799131,2.093469864,2.905823623,2.627019766,0.838851214,1,0.794603691,0.748255956,1.330840086,1.253214694,0.748255956,0.794603691,0.941671886
AT1G05070,2.721087058,3.148918093,2.851003243,2.99692758,0.850588061,1,3.230597611,2.1494498,3.011061774,2.613755195,0.424451333,1,1.157227985,0.665341234,1.187245223,0.682599463,0.665341234,1.157227985,0.574943954
AT1G05100,0.364885662,1.370811786,1.495505389,2.059209015,0.218772887,1,0.826287815,1.085732554,1.752713478,1.894345984,1,1,3.756825572,1.31398834,2.264511602,0.792036197,1.31398834,3.756825572,0.349760273
AT1G05150,3.491446829,3.073280927,3.662813765,3.514447913,0.779857489,1,4.44629847,4.152866385,3.947073458,3.863465595,1,1,0.880231342,0.934005311,1.273483082,1.351281085,0.934005311,0.880231342,1.061090723
AT1G05170,0.488235628,0.690719342,1.974220961,2.199153092,0.753926275,1,0.478315558,0.554852103,1.936838741,2.028304069,1,1,1.414725396,1.160012661,0.979681798,0.803296027,1.160012661,1.414725396,0.819956059
AT1G05205,1.368550607,2.001594047,2.008966638,2.265630721,0.753926275,1,2.241142546,1.633777845,2.332611488,2.099373066,0.774436089,1,1.462564875,0.728993275,1.637602975,0.816238361,0.728993275,1.462564875,0.49843483
AT1G05340,5.840019748,8.911720416,3.167107233,3.641675824,0.222214877,1,5.122021576,8.632665461,3.019221514,3.600479668,0.364241334,1,1.525974363,1.68540201,0.877055523,0.968686747,1.68540201,1.525974363,1.104475967
AT1G05360,0.509634528,0.776054178,1.951679532,2.224051004,0.753926275,1,0.424921891,0.474428509,1.825653114,1.885184512,1,1,1.522766091,1.116507572,0.833777673,0.611334263,1.116507572,1.522766091,0.733210162
AT1G05385,7.019136572,9.549007853,3.318242903,3.670106396,0.38187622,1,4.356189783,5.741368148,2.808707834,3.090006884,0.711136919,1,1.360424855,1.317979343,0.620616188,0.601252846,1.317979343,1.360424855,0.968799811
AT1G05460,0.474821506,0.324138571,2.062063466,1.844097971,0.7265803,1,1.179013005,1.064249196,2.774906858,2.677705462,1,1,0.682653517,0.902661117,2.483065721,3.283315505,0.902661117,0.682653517,1.322282966
AT1G05560,1.508435608,1.819620474,2.472793225,2.63588358,0.814556582,1,3.376007338,3.298997111,3.243433665,3.21816467,1,1,1.20629642,0.977188963,2.238085153,1.813013844,0.977188963,1.20629642,0.810073666
AT1G05575,2.498939921,6.072319953,2.036475633,2.73030068,0.210173184,1,1.81646002,3.764954286,1.828027438,2.302173932,0.343790051,1,2.42995836,2.07268767,0.726892233,0.620019089,2.07268767,2.42995836,0.852972505
AT1G05620,1.159155575,0.806712308,2.487980684,2.205664566,0.790551206,1,1.034230654,0.651215354,2.375333689,2.037362336,0.581095594,1,0.695948262,0.629661625,0.892227649,0.807246087,0.629661625,0.695948262,0.904753498
AT1G05680,0.64703377,1.271488738,1.815013521,2.221919483,0.507844541,1,1.59843139,2.328683665,2.377796049,2.708883275,0.647657505,1,1.965104137,1.456855565,2.470398709,1.831462282,1.456855565,1.965104137,0.741363034
AT1G05750,0.148697899,0.307383534,1.490689392,1.73204894,0.625012207,1,0.5308097,0.300023556,1.990791264,1.691646375,0.7265803,1,2.06716797,0.565218676,3.569718897,0.976056043,0.565218676,2.06716797,0.273426584
AT1G05805,2.692071565,2.332105332,3.483825731,3.322405206,0.760873362,1,4.608679942,3.272950545,4.123106834,3.703836786,0.182051873,1,0.866286529,0.710170935,1.711945552,1.403431698,0.710170935,0.866286529,0.819787578
AT1G05810,3.101115908,3.418865449,2.646109655,2.736037056,1,1,0.440443319,3.217083601,1.496051188,2.664185689,0.006352378,0.354245214,1.102462968,7.304194347,0.142027364,0.94097988,7.304194347,1.102462968,6.625342127
AT1G05830,0.290558984,0.37497007,2.198789119,2.391651974,0.790551206,1,0.368105356,0.291039853,2.357882928,2.178449364,0.790551206,1,1.290512738,0.79064281,1.26688685,0.776168223,0.79064281,1.290512738,0.612657889
AT1G05850,55.6184826,51.2806743,7.045984174,6.931040257,0.616698083,1,89.38607571,74.33567209,7.720436912,7.457524253,0.028819012,0.881555119,0.922007791,0.831624741,1.607128989,1.449584529,0.831624741,0.922007791,0.90197149
AT1G05860,0.968630461,1.372566931,2.188566733,2.456171897,0.790551206,1,1.648094611,1.13066358,2.597711056,2.281909105,0.629107128,1,1.417018137,0.686042884,1.701468906,0.82375843,0.686042884,1.417018137,0.48414545
AT1G05870,2.43615026,3.48126027,2.848591666,3.216175762,0.473242177,1,2.215618392,1.436726026,2.742847259,2.360674654,0.359358519,1,1.429000636,0.648453737,0.90947526,0.412702847,0.648453737,1.429000636,0.45378128
AT1G06000,0.521181708,1.237807977,1.658681811,2.102271226,0.453151701,1,2.321739235,2.70605202,2.571668992,2.712487094,0.831842009,1,2.375002726,1.165527971,4.454759634,2.186164632,1.165527971,2.375002726,0.490748056
AT1G06040,21.86013679,25.55546508,5.257404242,5.47015094,0.369015056,1,59.87460173,58.43686079,6.653776106,6.619124462,0.822238288,1,1.169044152,0.975987465,2.738985685,2.286667866,0.975987465,1.169044152,0.834859371
AT1G06060,3.665881337,2.967364629,3.227917948,3.005043122,0.728403201,1,3.07819566,2.994117807,3.030818825,3.002058548,1,1,0.809454632,0.972685995,0.839687752,1.009015804,0.972685995,0.809454632,1.201655974
AT1G06110,3.612674535,3.960989151,3.420677817,3.525591915,0.883039688,1,3.206298768,3.359861235,3.277700263,3.329729384,1,1,1.096414613,1.047893998,0.887513873,0.848237929,1.047893998,1.096414613,0.955746107
AT1G06130,1.530319955,1.235462652,2.847718344,2.646320681,0.677697184,1,1.919528217,0.946274013,3.065005548,2.398557208,0.151669537,1,0.807323101,0.492972182,1.254331299,0.765926846,0.492972182,0.807323101,0.610625635
AT1G06190,11.13483677,10.09718939,4.596237598,4.46932659,0.699424565,1,10.28741466,8.907719452,4.489090063,4.30367786,0.484474631,1,0.906810724,0.865885137,0.923894519,0.882197917,0.865885137,0.906810724,0.954868656
AT1G06210,2.982548477,3.411525009,3.107332969,3.251290423,0.735951852,1,3.481530066,2.708958055,3.263304521,2.995158634,0.499682872,1,1.143828855,0.778094115,1.167300412,0.794060735,0.778094115,1.143828855,0.680253966
AT1G06220,1.371507256,1.223868687,3.188106105,3.067626293,0.864203809,1,1.807421731,1.828188898,3.485705093,3.498877698,1,1,0.892353053,1.01148994,1.317836069,1.493778636,1.01148994,0.892353053,1.13350869
AT1G06230,2.379045343,2.098790977,3.593124378,3.44903498,0.770952723,1,4.778026036,3.476818366,4.447531271,4.043816969,0.170555281,1,0.882198813,0.727668359,2.008379559,1.656581529,0.727668359,0.882198813,0.824834888
AT1G06360,9.28009178,9.930803629,4.12881367,4.213937752,0.824427484,1,9.690827606,11.48462589,4.177732014,4.394290938,0.470832188,1,1.070119118,1.185102693,1.044259888,1.156464906,1.185102693,1.070119118,1.107449323
AT1G06380,1.844255428,3.000335753,2.246907707,2.646418377,0.454557946,1,3.910963127,3.927163436,2.884816597,2.888934344,1,1,1.626854777,1.004142281,2.120619014,1.308907989,1.004142281,1.626854777,0.617229205
AT1G06400,4.514100852,4.834922541,3.660022763,3.74131902,0.893901436,1,4.534811903,4.63913712,3.657668297,3.684650567,1,1,1.071071006,1.023005412,1.004588079,0.959505986,1.023005412,1.071071006,0.955123803
AT1G06410,4.935667765,4.295658295,4.524875357,4.346110282,0.617586309,1,10.7174477,7.589335597,5.560534944,5.090851968,0.019091424,0.691087228,0.87032971,0.708129007,2.171428105,1.766745648,0.708129007,0.87032971,0.813633039
AT1G06450,1.138909864,0.558634526,1.963929204,1.632752278,0.687515258,1,1.20674078,0.919658103,1.973350907,1.820022971,0.7265803,1,0.490499331,0.762100791,1.059557756,1.646260767,0.762100791,0.490499331,1.553724426
AT1G06510,4.407158072,4.766303519,3.225839601,3.311525451,0.871454426,1,5.244719169,4.419298833,3.409074326,3.218319991,0.755308297,1,1.081491392,0.842618773,1.190045622,0.927196268,0.842618773,1.081491392,0.779126657
AT1G06515,2.434530556,3.027577141,2.645037928,2.850224742,0.677697184,1,3.244856713,2.259324656,2.905616543,2.561852097,0.404961667,1,1.243597922,0.696278713,1.332846986,0.746248419,0.696278713,1.243597922,0.559890541
AT1G06570,6.895576291,7.801659168,3.784223222,3.933711298,0.708126468,1,11.4162679,10.7674666,4.406951131,4.331772912,0.766792739,1,1.131400602,0.943168704,1.655593009,1.380150859,0.943168704,1.131400602,0.833629311
AT1G06630,0.581896546,0.777477968,2.179959498,2.398104426,0.790551206,1,0.565439109,0.637729791,2.137888787,2.224826545,1,1,1.336110299,1.127848748,0.971717589,0.820254486,1.127848748,1.336110299,0.844128474
AT1G06640,3.411052855,3.733014587,3.43436605,3.537412097,0.883039688,1,1.815778413,2.99467377,2.760581935,3.279079294,0.281163418,1,1.094387787,1.649250673,0.532321981,0.802213252,1.649250673,1.094387787,1.507007564
AT1G06670,0.464261235,0.462211744,2.509506018,2.505739851,1,1,1.38655161,0.776150299,3.621559352,2.979274604,0.088537998,1,0.995585479,0.559770219,2.986576318,1.679209386,0.559770219,0.995585479,0.562252294
AT1G06680,548.6730926,509.4141287,9.95518741,9.848341269,0.659222477,1,687.7481682,611.7414436,10.28036663,10.11173241,0.091098706,1,0.928447441,0.889484657,1.253475298,1.20087255,0.889484657,0.928447441,0.958034476
AT1G06690,1.96112864,1.573404524,2.95661342,2.741792207,0.690098488,1,6.273422238,14.02457268,4.299349538,5.363910569,0.000101401,0.015064158,0.802295419,2.235553761,3.198883597,8.913519992,2.235553761,0.802295419,2.786447122
AT1G06760,31.44838642,28.96511921,5.394115014,5.282338362,0.667814282,1,47.81507549,47.51832697,5.96934671,5.960654216,0.956463665,1,0.921036737,0.993793829,1.520430169,1.640536213,0.993793829,0.921036737,1.078994778
AT1G06780,0.432567703,0.56419355,1.995454356,2.167211367,0.753926275,1,0.573258489,0.667660398,2.156470648,2.26897516,1,1,1.304289585,1.16467599,1.325245701,1.183388924,1.16467599,1.304289585,0.89295813
AT1G06790,0.238613703,0.545754504,1.561707395,1.907592908,0.687515258,1,0.266582039,0.335390975,1.564057232,1.648928972,1,1,2.287188444,1.258115424,1.117211776,0.614545501,1.258115424,2.287188444,0.550070733
AT1G06850,0.702536006,0.258339109,1.817906062,1.469947253,0.625012207,1,2.330691841,1.650793633,2.638569292,2.342171045,0.629107128,1,0.367723657,0.708284812,3.317540768,6.390026037,0.708284812,0.367723657,1.926133387
AT1G06910,0.334218631,0.731491275,1.709218519,2.132962478,0.453151701,1,0.485769305,0.248376127,1.859054163,1.565891232,0.687515258,1,2.188660976,0.511304696,1.453447713,0.339547628,0.511304696,2.188660976,0.233615303
AT1G06950,2.917623873,2.260487975,4.233828017,3.916708613,0.302171934,1,5.09091632,3.472859657,4.955429333,4.451835994,0.043475915,1,0.774770181,0.682167893,1.744884379,1.536331843,0.682167893,0.774770181,0.880477733
AT1G06980,4.091668436,4.672101587,2.717610344,2.844047103,0.838851214,1,3.9113495,2.310166727,2.660546224,2.220526059,0.332373518,1,1.141857328,0.590631629,0.955930218,0.494459867,0.590631629,1.141857328,0.51725519
AT1G07010,2.366872526,2.919047907,3.031960685,3.254541581,0.607691548,1,1.707536008,2.196354623,2.696450386,2.942967344,0.701171261,1,1.233293249,1.286271336,0.721431336,0.752421575,1.286271336,1.233293249,1.042956602
AT1G07020,5.640077868,6.917319321,2.93212479,3.142893616,0.720168442,1,5.146813761,3.760268979,2.839370245,2.522051887,0.609552295,1,1.226458124,0.73060133,0.912543032,0.543602052,0.73060133,1.226458124,0.595700184
AT1G07030,1.547958524,1.288605412,2.597771117,2.440890314,0.814556582,1,1.405790938,1.82720822,2.496624629,2.73490532,0.663678546,1,0.832454741,1.299772371,0.908158013,1.417973418,1.299772371,0.832454741,1.561373017
AT1G07040,3.182361491,2.728132794,3.3483343,3.180100901,0.742904669,1,5.246570207,4.600816481,3.927062707,3.767393961,0.708126468,1,0.857266782,0.876918882,1.648640553,1.686434213,0.876918882,0.857266782,1.022924136
AT1G07070,2.773947861,3.760671983,2.632988792,2.922304027,0.541336081,1,2.037392115,2.057608875,2.352440613,2.360387185,1,1,1.355711128,1.009922862,0.734473832,0.547138619,1.009922862,1.355711128,0.744939568
AT1G07110,1.483309204,1.602679535,3.521573322,3.61126626,0.887770485,1,2.30746327,1.775096314,4.044573284,3.724308636,0.328696341,1,1.08047569,0.769284754,1.555618521,1.107580321,0.769284754,1.08047569,0.711987101
AT1G07135,2.269911423,3.344753465,2.134049407,2.423406187,0.581095594,1,9.830940582,12.26502535,3.482780109,3.742772059,0.496807426,1,1.473517174,1.247594291,4.330979827,3.666944508,1.247594291,1.473517174,0.846677808
AT1G07140,8.86556676,10.48552704,4.423148307,4.640844523,0.439838946,1,14.36932357,11.78218644,5.055597968,4.790608956,0.285796794,1,1.182724954,0.819954146,1.620801462,1.123661824,0.819954146,1.182724954,0.693275426
AT1G07170,4.261167638,4.430447168,2.956734011,2.996295342,1,1,2.713237184,5.706132921,2.516535133,3.253688602,0.087230165,1,1.03972609,2.103071915,0.636735612,1.287936117,2.103071915,1.03972609,2.022717267
AT1G07180,1.933467095,1.700647599,3.021732559,2.892222044,0.850588061,1,2.161036212,2.049513887,3.126826992,3.070571103,1,1,0.879584454,0.948394051,1.117700021,1.205137318,0.948394051,0.879584454,1.078229665
AT1G07210,3.708048273,4.289060552,3.150407308,3.308176796,0.742904669,1,3.848052368,3.664859954,3.179260218,3.126779891,0.867978073,1,1.156689513,0.952393472,1.037756816,0.854466825,0.952393472,1.156689513,0.823378669
AT1G07230,3.572164483,2.814319839,3.639796369,3.3666586,0.560215519,1,5.731721319,5.010288211,4.211294812,4.042375078,0.657204691,1,0.787847215,0.874133255,1.604551343,1.780283869,0.874133255,0.787847215,1.109521285
AT1G07240,1.621389866,1.987691184,2.435547019,2.610062395,0.814556582,1,3.778855203,2.123717857,3.238596842,2.65433864,0.13613824,1,1.2259181,0.562000326,2.330627126,1.06843451,0.562000326,1.2259181,0.458432196
AT1G07250,4.359588546,4.072643582,3.377337024,3.30173285,1,1,9.966398472,6.412366142,4.370924319,3.819581992,0.035363052,0.962045294,0.934180723,0.643398532,2.286086948,1.574497255,0.643398532,0.934180723,0.688730259
AT1G07280,8.003047456,6.646934051,4.905596929,4.660446036,0.335199244,1,11.67573532,8.448107264,5.412469927,4.974646214,0.039538984,0.991923316,0.830550373,0.723561046,1.458911169,1.270978048,0.723561046,0.830550373,0.871182615
AT1G07310,3.551616109,2.950203038,3.153417232,2.960807155,0.720168442,1,20.85774575,18.09561405,5.351518971,5.158731459,0.388507774,1,0.830664956,0.867572856,5.872747817,6.133684298,0.867572856,0.830664956,1.044431753
AT1G07320,53.49305662,47.98700335,6.424362895,6.272195601,0.508422153,1,69.3383564,63.95448163,6.789077474,6.674944327,0.404099261,1,0.897069758,0.922353585,1.296212271,1.332745893,0.922353585,0.897069758,1.028184907
AT1G07350,0.955024802,9.075386644,2.324121534,4.795404685,3.95E-13,3.05E-10,1.514617485,5.472875598,2.702253741,4.137766108,0.0000823,0.012794782,9.50277587,3.613371463,1.585945707,0.603045998,3.613371463,9.50277587,0.380243785
AT1G07360,2.789658939,2.508957093,3.263110699,3.148773532,0.867978073,1,6.086318646,4.668075171,4.179811814,3.85077012,0.248334705,1,0.899377719,0.766978438,2.181742922,1.860563971,0.766978438,0.899377719,0.852787903
AT1G07400,1.56532129,43.45818822,1.876626961,5.306494547,3.6E-24,4.5E-21,9.994918514,48.99589883,3.436736707,5.467679923,1.82E-15,2.12E-12,27.76311068,4.902080869,6.385218535,1.127426173,4.902080869,27.76311068,0.176568142
AT1G07410,0.539962242,0.934759405,1.649560716,1.898096432,0.687515258,1,0.282676725,0.834783054,1.424912268,1.811400324,0.625012207,1,1.731156982,2.953136853,0.523512022,0.8930459,2.953136853,1.731156982,1.705874675
AT1G07420,2.439136271,2.189124763,3.250777826,3.13455165,1,1,5.745668715,2.976330951,4.262680682,3.46387193,0.010379494,0.480956111,0.897499984,0.518012976,2.355616118,1.359598595,0.518012976,0.897499984,0.577173243
AT1G07430,0.476747147,1.052496499,1.732601702,2.176952908,0.507844541,1,1.302005627,1.364371681,2.314263645,2.351436465,1,1,2.207661872,1.047899988,2.731019231,1.296319448,1.047899988,2.207661872,0.474665075
AT1G07440,3.289610587,4.45600061,2.928612056,3.245950353,0.596711335,1,3.937060973,2.51278157,3.101908125,2.654927802,0.327042622,1,1.35456781,0.638237911,1.196816726,0.563909611,0.638237911,1.35456781,0.471174574
AT1G07530,3.264975609,2.649659729,3.570944745,3.333935452,0.551630895,1,5.756103557,3.972582256,4.255884511,3.795612342,0.135626604,1,0.811540436,0.690151283,1.762985163,1.499280158,0.690151283,0.811540436,0.850421313
AT1G07590,12.33605018,14.59043429,5.258332369,5.486953755,0.336998203,1,4.768743601,5.367559164,4.014236281,4.1621707,0.731169321,1,1.182747644,1.125570929,0.386569731,0.36788207,1.125570929,1.182747644,0.951657722
AT1G07610,10.64300617,11.47846169,3.291578104,3.375955815,0.874670104,1,10.34278628,9.53074578,3.252260197,3.15837729,0.887538198,1,1.078498077,0.921487259,0.971791815,0.830315598,0.921487259,1.078498077,0.854417155
AT1G07700,4.334722346,6.244482666,3.337923033,3.759103871,0.253059341,1,2.897749468,3.288263483,2.899977213,3.02948122,0.855570809,1,1.440572698,1.134764589,0.668497135,0.526587014,1.134764589,1.440572698,0.787717683
AT1G07720,5.54013453,7.200528986,3.802018224,4.12351452,0.33582954,1,8.59337729,7.691722844,4.342196588,4.201028407,0.75220929,1,1.299702913,0.895075659,1.551113469,1.068216357,0.895075659,1.299702913,0.68867712
AT1G07770,27.06231745,30.76647705,6.060394999,6.239494972,0.404019779,1,10.6015994,16.96422934,4.782439371,5.413551003,0.027577311,0.860908128,1.136875181,1.600157552,0.391747655,0.5513868,1.600157552,1.136875181,1.407505044
AT1G07790,18.68177244,20.01758551,4.189627029,4.276915009,0.828540444,1,15.70138185,15.17665916,3.967207584,3.92534754,0.905028613,1,1.071503551,0.966581114,0.84046532,0.758166321,0.966581114,1.071503551,0.902079245
AT1G07820,17.12012531,20.2305453,4.252246522,4.465702022,0.470832188,1,17.21391323,15.97573021,4.254005245,4.156215674,0.702618896,1,1.181682081,0.928070799,1.005478226,0.789683618,0.928070799,1.181682081,0.785381123
AT1G07830,2.08261711,2.931428875,2.541815129,2.857320141,0.523542326,1,3.412402341,1.697988323,2.997341156,2.353369732,0.133869991,1,1.407569764,0.497593236,1.638516425,0.579235723,0.497593236,1.407569764,0.353512308
AT1G07890,18.87995402,28.26239757,5.564904056,6.123372369,0.012032049,1,25.65941414,30.54270806,5.987552931,6.230476811,0.168638139,1,1.496952669,1.19031198,1.359082449,1.080683547,1.19031198,1.496952669,0.795156724
AT1G07920,13.49648252,11.04359514,5.19953343,4.930423538,0.307331969,1,31.03077054,24.56728961,6.346219145,6.019836138,0.048660008,1,0.818257285,0.791707366,2.299174655,2.224573547,0.791707366,0.818257285,0.967553092
AT1G07930,14.6511967,13.46676937,5.354249117,5.239994052,0.659450727,1,31.23411899,22.60906068,6.400425278,5.948800844,0.005241641,0.310981718,0.919158322,0.723857801,2.131847632,1.678877841,0.723857801,0.919158322,0.787522436
AT1G07940,9.687936125,8.725669156,4.780334538,4.642843764,0.6539255,1,28.49843787,22.87138574,6.251936612,5.945083986,0.062072327,1,0.900673688,0.802548752,2.941641801,2.621161235,0.802548752,0.900673688,0.891053844
